technique_id,is_subtechnique,technique,tactic,platform,data_source,data_component,relationship_id,name,source,relationship,target,event_id,event_name,event_platform,audit_category,audit_sub_category,channel,log_source,filter_in,event_identity,source_identity,evidence_degree,evidence_score,evidence_confidence_reason,telemetry_specificity_score,filter_specificity_score,completeness_score,relationship_strength
T1003.001,True,lsass memory,credential-access,Windows,process,process access,REL-2022-0111,Process requested access to Process,process,requested access to,process,DeviceEvents,deviceevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""OpenProcessApiCall""}",windows|microsoft defender for endpoint|DeviceEvents|deviceevents,windows|process|process access,270,0.005,"Evidence score 0.01: this telemetry is shared with 269 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source.",0.23570226039551587,0.42,0.8421052631578947,0.41227218282933686
T1003.001,True,lsass memory,credential-access,Windows,process,process access,REL-2022-0121,Process accessed Process,process,accessed,process,10,processaccess,windows,ProcessAccess,,microsoft-windows-sysmon/operational,microsoft-windows-sysmon,,windows|microsoft-windows-sysmon|10|processaccess,windows|process|process access,18,0.4258,"Evidence score 0.43: this telemetry is shared with 17 other techniques, giving it moderate specificity; relative to other evidence for this technique, it's a comparatively minor source.",0.23570226039551587,0.1,0.912280701754386,0.3303072705486351
T1003.001,True,lsass memory,credential-access,Windows,process,process access,REL-2022-0121,Process accessed Process,process,accessed,process,4663,an attempt was made to access an object.,windows,Object Access,Kernel Object,security,microsoft-windows-security-auditing,"{""ObjectType"": ""Process""}",windows|microsoft-windows-security-auditing|4663|an attempt was made to access an object.,windows|process|process access,130,0.1201,"Evidence score 0.12: this telemetry is shared with 129 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source.",0.23570226039551587,0.42,1.0,0.44385113019775796
T1003.001,True,lsass memory,credential-access,Windows,process,process access,REL-2022-0121,Process accessed Process,process,accessed,process,DeviceEvents,deviceevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""OpenProcessApiCall""}",windows|microsoft defender for endpoint|DeviceEvents|deviceevents,windows|process|process access,270,0.005,"Evidence score 0.01: this telemetry is shared with 269 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source.",0.23570226039551587,0.42,0.8421052631578947,0.41227218282933686
T1003.001,True,lsass memory,credential-access,Windows,process,process creation,REL-2022-0146,User created Process,user,created,process,4688,a new process has been created.,windows,Detailed Tracking,Process Creation,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|4688|a new process has been created.,windows|process|process creation,248,0.0184,"Evidence score 0.02: this telemetry is shared with 247 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source.",0.07352146220938077,0.1,0.956140350877193,0.257988801280129
T1003.001,True,lsass memory,credential-access,Windows,process,process creation,REL-2022-0146,User created Process,user,created,process,1,process creation.,windows,ProcessCreate,,microsoft-windows-sysmon/operational,microsoft-windows-sysmon,,windows|microsoft-windows-sysmon|1|process creation.,windows|process|process creation,248,0.0184,"Evidence score 0.02: this telemetry is shared with 247 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source.",0.07352146220938077,0.1,0.912280701754386,0.2492168714555676
T1003.001,True,lsass memory,credential-access,Windows,process,process creation,REL-2022-0146,User created Process,user,created,process,DeviceProcessEvents,deviceprocessevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""ProcessCreated""}",windows|microsoft defender for endpoint|DeviceProcessEvents|deviceprocessevents,windows|process|process creation,248,0.0184,"Evidence score 0.02: this telemetry is shared with 247 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source.",0.07352146220938077,0.42,0.8421052631578947,0.33118178373626933
T1003.001,True,lsass memory,credential-access,Windows,process,process creation,REL-2022-0153,Process created Thread,process,created,thread,8,createremotethread.,windows,CreateRemoteThread,,microsoft-windows-sysmon/operational,microsoft-windows-sysmon,,windows|microsoft-windows-sysmon|8|createremotethread.,windows|process|process creation,224,0.0344,"Evidence score 0.03: this telemetry is shared with 223 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source.",0.07352146220938077,0.1,0.912280701754386,0.2492168714555676
T1003.001,True,lsass memory,credential-access,Windows,process,process creation,REL-2022-0153,Process created Thread,process,created,thread,DeviceEvents,deviceevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""CreateRemoteThreadApiCall""}",windows|microsoft defender for endpoint|DeviceEvents|deviceevents,windows|process|process creation,270,0.005,"Evidence score 0.01: this telemetry is shared with 269 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source.",0.07352146220938077,0.52,0.8421052631578947,0.3611817837362693
T1003.001,True,lsass memory,credential-access,Windows,process,process creation,REL-2022-0175,Process created Process,process,created,process,4688,a new process has been created.,windows,Detailed Tracking,Process Creation,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|4688|a new process has been created.,windows|process|process creation,248,0.0184,"Evidence score 0.02: this telemetry is shared with 247 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source.",0.07352146220938077,0.1,0.956140350877193,0.257988801280129
T1003.001,True,lsass memory,credential-access,Windows,process,process creation,REL-2022-0175,Process created Process,process,created,process,1,process creation.,windows,ProcessCreate,,microsoft-windows-sysmon/operational,microsoft-windows-sysmon,,windows|microsoft-windows-sysmon|1|process creation.,windows|process|process creation,248,0.0184,"Evidence score 0.02: this telemetry is shared with 247 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source.",0.07352146220938077,0.1,0.912280701754386,0.2492168714555676
T1003.001,True,lsass memory,credential-access,Windows,process,process creation,REL-2022-0175,Process created Process,process,created,process,DeviceProcessEvents,deviceprocessevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""ProcessCreated""}",windows|microsoft defender for endpoint|DeviceProcessEvents|deviceprocessevents,windows|process|process creation,248,0.0184,"Evidence score 0.02: this telemetry is shared with 247 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source.",0.07352146220938077,0.42,0.8421052631578947,0.33118178373626933
T1110.003,True,password spraying,credential-access,"Windows, Azure AD, Office 365, SaaS, IaaS, Linux, macOS, Google Workspace, Containers",user account,user account authentication,REL-2022-0001,User attempted to authenticate from Port,user,attempted to authenticate from,port,4624,an account was successfully logged on.,windows,Logon/Logoff,Logon,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|4624|an account was successfully logged on.,windows|user account|user account authentication,37,0.3058,"Evidence score 0.31: this telemetry is shared with 36 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source.",0.22360679774997896,0.1,0.956140350877193,0.33303146905042813
T1110.003,True,password spraying,credential-access,"Windows, Azure AD, Office 365, SaaS, IaaS, Linux, macOS, Google Workspace, Containers",user account,user account authentication,REL-2022-0001,User attempted to authenticate from Port,user,attempted to authenticate from,port,4625,an account failed to log on.,windows,Logon/Logoff,Account Lockout,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|4625|an account failed to log on.,windows|user account|user account authentication,20,0.3971,"Evidence score 0.40: this telemetry is shared with 19 other techniques, giving it moderate specificity; relative to other evidence for this technique, it's a comparatively minor source.",0.22360679774997896,0.1,0.956140350877193,0.33303146905042813
T1110.003,True,password spraying,credential-access,"Windows, Azure AD, Office 365, SaaS, IaaS, Linux, macOS, Google Workspace, Containers",user account,user account authentication,REL-2022-0001,User attempted to authenticate from Port,user,attempted to authenticate from,port,4648,a logon was attempted using explicit credentials.,windows,Logon/Logoff,Logon,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|4648|a logon was attempted using explicit credentials.,windows|user account|user account authentication,20,0.3971,"Evidence score 0.40: this telemetry is shared with 19 other techniques, giving it moderate specificity; relative to other evidence for this technique, it's a comparatively minor source.",0.22360679774997896,0.1,0.956140350877193,0.33303146905042813
